Text Inputs : Specimen label,"Short Plate 3 T1"

Time,Extension,Load,Compressive extension,Compressive load,Segment ID,Total Cycle Count
(sec),(mm),(N),(mm),(N),,
5.76980,-3.40400,-39.87375,3.37778,39.87374,22476,0
5.77080,-3.40500,-39.89113,3.37878,39.89113,22476,0
5.77880,-3.41300,-40.01592,3.38678,40.01593,22476,0
5.79380,-3.42801,-40.25287,3.40179,40.25287,22476,0
5.79480,-3.42901,-40.27026,3.40279,40.27026,22476,0
5.80080,-3.43502,-40.37724,3.40880,40.37724,22476,0
5.80180,-3.43602,-40.39588,3.40980,40.39588,22476,0
5.80280,-3.43703,-40.41430,3.41081,40.41430,22476,0
5.82280,-3.45704,-40.79281,3.43082,40.79281,22476,0
5.82580,-3.46003,-40.84614,3.43381,40.84613,22476,0
5.82680,-3.46102,-40.86407,3.43480,40.86407,22476,0
5.83280,-3.46700,-40.98359,3.44078,40.98360,22476,0
5.83380,-3.46800,-41.00241,3.44178,41.00241,22476,0
5.84680,-3.48096,-41.24000,3.45474,41.24000,22476,0
5.85620,-3.48994,-41.42991,3.46372,41.42992,22476,0
5.85680,-3.49093,-41.45279,3.46471,41.45279,22476,0
